x,y,z,mx,my,mz
2,24,47,0.36067,-0.435793,-0.824622
2,24,48,0.546124,-0.750053,-0.373054
2,24,49,0.549731,-0.522231,-0.651974
2,24,50,0.631572,-0.267372,-0.727756
2,25,0,0.793239,-0.524157,-0.309888
2,25,1,0.637305,-0.59381,-0.491155
2,25,2,0.617407,-0.780426,-0.098712
2,25,3,0.634559,-0.663527,-0.396316
2,25,4,0.685254,-0.673243,-0.277795
2,25,5,0.668799,-0.723369,-0.171593
2,25,6,0.647687,-0.595855,-0.474825
2,25,7,0.742707,-0.666375,-0.065807
2,25,8,0.842556,-0.538426,0.014052
2,25,9,0.700272,-0.56922,-0.430822
2,25,10,0.874629,-0.297877,-0.382483
2,25,11,0.896039,-0.410804,-0.168385
2,25,12,0.691527,-0.709589,-0.13518
2,25,13,0.876182,-0.454263,0.16109
2,25,14,0.839671,-0.536861,-0.082056
2,25,15,0.858135,-0.510915,0.050693
2,25,16,0.673608,-0.730786,0.110472
2,25,17,0.637291,-0.759391,-0.131098
2,25,18,0.725823,-0.637512,-0.258377
2,25,19,0.761571,-0.645004,0.063089
2,25,20,0.617784,-0.701508,-0.355289
2,25,21,0.63667,-0.555622,-0.534729
2,25,22,0.600573,-0.517561,-0.609461
2,25,23,0.744665,-0.530679,-0.404788
2,25,24,0.842801,-0.266572,-0.467575
2,25,25,0.822113,-0.491022,-0.288145
2,25,26,0.812128,-0.351288,-0.46588
2,25,27,0.912684,-0.290101,-0.287837
2,25,28,0.743339,-0.618931,-0.253716
2,25,29,0.794131,-0.351464,-0.495811
2,25,30,0.852863,-0.326936,-0.407108
2,25,31,0.770442,-0.469438,-0.431331
2,25,32,0.824085,-0.361968,-0.435732
2,25,33,0.829695,-0.181406,-0.527918
2,25,34,0.723697,-0.395606,-0.565472
2,25,35,0.844018,-0.403754,-0.35301
2,25,36,0.930585,-0.251337,-0.26616
2,25,37,0.864995,-0.429195,-0.259953
2,25,38,0.822153,-0.316855,-0.472934
2,25,39,0.745722,-0.41482,-0.521366
2,25,40,0.772243,-0.449225,-0.449264
2,25,41,0.720088,-0.389536,-0.574226
2,25,42,0.711781,-0.482153,-0.51078
2,25,43,0.776205,-0.348964,-0.5251
2,25,44,0.888536,-0.274606,-0.367552
2,25,45,0.824278,-0.344909,-0.449003
2,25,46,0.636641,-0.553629,-0.536827
2,25,47,0.42586,-0.511392,-0.746406
2,25,48,0.43048,-0.562153,-0.706166
2,25,49,0.543237,-0.304112,-0.782566
2,25,50,0.629148,-0.376621,-0.679948
2,26,0,0.860719,-0.257677,-0.43905
2,26,1,0.596133,-0.789514,-0.145922
2,26,2,0.38681,-0.885983,-0.255759
2,26,3,0.549793,-0.558556,-0.621082
2,26,4,0.72071,-0.633117,-0.282383
2,26,5,0.561089,-0.780563,-0.275501
2,26,6,0.562637,-0.731334,-0.385474
2,26,7,0.868449,-0.480114,-0.123644
2,26,8,0.915265,-0.398938,-0.056027
2,26,9,0.878691,-0.467794,0.095245
2,26,10,0.927216,-0.341251,-0.154333
2,26,11,0.946881,-0.320579,-0.025391
2,26,12,0.881785,-0.427619,-0.198988
2,26,13,0.779121,-0.500422,-0.377557
2,26,14,0.871888,-0.482929,0.081183
2,26,15,0.692315,-0.714897,-0.098092
2,26,16,0.727445,-0.6546,0.205726
2,26,17,0.471017,-0.875958,-0.104116
2,26,18,0.673118,-0.73888,-0.031126
2,26,19,0.482478,-0.865393,-0.135312
2,26,20,0.762664,-0.54484,-0.348559
2,26,21,0.761175,-0.568914,-0.311367
2,26,22,0.69694,-0.618775,-0.362482
2,26,23,0.814554,-0.305305,-0.493245
2,26,24,0.931493,-0.231425,-0.28065
2,26,25,0.904399,-0.294659,-0.308608
2,26,26,0.932577,-0.272636,-0.236578
2,26,27,0.901574,-0.430376,-0.044053
2,26,28,0.904438,-0.26168,-0.336919
2,26,29,0.79925,-0.298823,-0.521445
2,26,30,0.755535,-0.366861,-0.542752
2,26,31,0.815859,-0.402186,-0.415477
2,26,32,0.657085,-0.685293,-0.314027
2,26,33,0.878127,-0.353445,-0.322444
2,26,34,0.862746,-0.34263,-0.371851
2,26,35,0.66096,-0.377598,-0.6485
2,26,36,0.787964,-0.295932,-0.539941
2,26,37,0.756108,-0.344247,-0.556592
2,26,38,0.935849,-0.227964,-0.268737
2,26,39,0.645375,-0.597324,-0.476126
2,26,40,0.616194,-0.695544,-0.369491
2,26,41,0.563779,-0.611786,-0.554862
2,26,42,0.759689,-0.283257,-0.585353
2,26,43,0.718614,-0.437346,-0.540669
2,26,44,0.814431,-0.363606,-0.452209
2,26,45,0.579054,-0.489971,-0.651632
2,26,46,0.437301,-0.581004,-0.686442
2,26,47,0.415103,-0.753191,-0.510287
2,26,48,0.327063,-0.25957,-0.908654
2,26,49,0.56631,-0.471857,-0.675755
2,26,50,0.70484,-0.266815,-0.657275
2,27,0,0.74898,-0.540377,-0.383435
2,27,1,0.630711,-0.702227,-0.330275
2,27,2,0.617921,-0.734961,-0.279296
2,27,3,0.73727,-0.392229,-0.550082
2,27,4,0.748393,-0.543946,-0.379512
2,27,5,0.563427,-0.707523,-0.42657
2,27,6,0.780283,-0.541928,-0.312207
2,27,7,0.778913,-0.367592,-0.508105
2,27,8,0.885301,-0.449129,-0.120522
2,27,9,0.962202,-0.252245,-0.102664
2,27,10,0.970719,-0.239586,-0.017433
2,27,11,0.715178,-0.628265,-0.306274
2,27,12,0.843348,-0.516188,-0.149381
2,27,13,0.869996,-0.266961,-0.414535
2,27,14,0.94118,-0.324694,-0.093565
2,27,15,0.908691,-0.406327,0.095808
2,27,16,0.765045,-0.637035,0.0943
2,27,17,0.465048,-0.883396,-0.057803
2,27,18,0.822157,-0.568535,-0.028726
2,27,19,0.821024,-0.504173,-0.267821
2,27,20,0.739949,-0.58606,-0.330165
2,27,21,0.784809,-0.585862,-0.202089
2,27,22,0.766617,-0.623913,-0.151761
2,27,23,0.853729,-0.196946,-0.482035
2,27,24,0.87843,-0.230729,-0.418479
2,27,25,0.855143,-0.155431,-0.494541
2,27,26,0.809079,-0.358278,-0.465862
2,27,27,0.857204,-0.340635,-0.386226
2,27,28,0.873735,-0.211888,-0.437825
2,27,29,0.872586,-0.422939,-0.244369
2,27,30,0.995064,0.040947,-0.09039
2,27,31,0.78111,-0.312785,-0.540401
2,27,32,0.440955,-0.445541,-0.779135
2,27,33,0.741406,-0.279865,-0.609912
2,27,34,0.784335,-0.328763,-0.526054
2,27,35,0.750112,-0.258847,-0.608547
2,27,36,0.711404,-0.397394,-0.57964
2,27,37,0.852257,-0.281434,-0.440968
2,27,38,0.759669,-0.458091,-0.46158
2,27,39,0.667347,-0.17824,-0.723104
2,27,40,0.705734,-0.654105,-0.272187
2,27,41,0.702927,-0.536099,-0.467432
2,27,42,0.670962,-0.599725,-0.43605
2,27,43,0.66581,-0.586364,-0.461383
2,27,44,0.617098,-0.469574,-0.631419
2,27,45,0.521342,-0.602065,-0.604748
2,27,46,0.443168,-0.533288,-0.72056
2,27,47,0.017006,-0.822502,-0.568508
2,27,48,0.384249,-0.524467,-0.759794
2,27,49,0.559428,-0.481794,-0.674474
2,27,50,0.718122,-0.354258,-0.599001
3,23,23,0.578788,-0.196856,-0.791361
3,23,24,0.39028,0.175054,-0.903901
3,23,25,0.60436,0.154264,-0.781634
3,23,26,-0.411648,0.220688,-0.884219
3,23,27,-0.088426,-0.074407,-0.9933
3,24,23,0.067636,-0.691137,-0.719552
3,24,27,0.578709,0.607675,0.5439
3,25,23,0.262869,-0.187411,-0.946455
3,25,27,-0.342513,-0.153038,-0.926965
3,26,23,0.739062,0.100319,-0.666126
3,26,27,0.771168,0.581653,-0.258803
3,27,23,0.747163,-0.403647,-0.528031
3,27,24,-0.024629,-0.187897,-0.98188
3,27,25,0.806393,-0.589569,-0.046246
3,27,26,0.231367,-0.885455,-0.403037
3,27,27,0.480067,-0.646333,-0.593118
4,23,23,0.481182,-0.134753,0.017479
4,23,24,0.382671,-0.019211,0.321238
4,23,25,0.308835,-0.084669,-0.383995
4,23,26,-0.243318,-0.183039,-0.396602
4,23,27,0.284577,0.090771,-0.40097
4,24,23,0.079047,-0.490446,-0.056691
4,24,27,0.378896,0.195254,0.261369
4,25,23,0.420659,0.142916,-0.229392
4,25,27,0.114052,0.128657,-0.46951
4,26,23,0.386176,-0.186297,-0.257219
4,26,27,0.017254,0.481335,-0.134235
4,27,23,0.415949,-0.276046,-0.028022
4,27,24,0.478711,-0.110109,-0.093339
4,27,25,0.140546,-0.333275,0.345217
4,27,26,0.464143,-0.185676,-0.009788
4,27,27,0.297278,-0.299532,-0.268153
5,23,23,0.433937,-0.148374,-0.199208
5,23,24,0.445826,-0.088887,-0.20818
5,23,25,0.302199,0.327498,-0.226762
5,23,26,0.018952,0.341728,-0.364503
5,23,27,0.106488,0.259932,-0.413637
5,24,23,0.318084,-0.095542,-0.373757
5,24,27,0.407798,0.170257,-0.233909
5,25,23,0.334659,-0.338143,-0.153827
5,25,27,0.301139,0.1716,-0.360373
5,26,23,0.305435,-0.168729,-0.358106
5,26,27,0.42233,0.156142,-0.217387
5,27,23,0.227815,-0.255861,-0.364192
5,27,24,0.1544,0.03323,-0.474401
5,27,25,0.43697,-0.201839,-0.135345
5,27,26,0.295306,-0.236099,-0.327187
5,27,27,0.283631,0.151593,-0.382848
6,23,23,0.24075,0.329456,-0.912961
6,23,24,0.995539,0.014659,-0.093205
6,23,25,0.739503,-0.433652,-0.514861
6,23,26,-0.475761,0.588118,-0.65404
6,23,27,0.338079,-0.06618,-0.938788
6,24,23,0.255886,-0.730791,-0.632824
6,24,27,0.816174,0.464846,0.343188
6,25,23,0.933521,0.152504,-0.324469
6,25,27,0.528882,0.453322,-0.717484
6,26,23,-0.626116,0.031038,-0.779112
6,26,27,0.640787,0.332551,-0.691955
6,27,23,0.855468,-0.288381,-0.430129
6,27,24,0.496547,-0.403339,-0.768608
6,27,25,0.814246,-0.547559,0.192826
6,27,26,0.6828,-0.123868,-0.720028
6,27,27,0.604605,-0.682991,-0.409848
7,23,23,0.771628,-0.195303,-0.605349
7,23,24,0.742474,-0.186332,-0.643438
7,23,25,0.848451,-0.373394,-0.375111
7,23,26,0.26593,-0.171744,-0.94857
7,23,27,0.747629,-0.115874,-0.65393
7,24,23,0.618019,-0.785785,-0.024379
7,24,27,0.960115,0.083591,-0.266817
7,25,23,0.227294,-0.503562,-0.833524
7,25,27,0.754315,0.301822,-0.583021
7,26,23,0.81806,0.1929,-0.541818
7,26,27,0.924036,-0.355586,-0.140414
7,27,23,0.664377,-0.342964,-0.664062
7,27,24,0.712328,0.313052,-0.628162
7,27,25,0.980822,-0.158729,-0.113109
7,27,26,0.940521,-0.074417,-0.331484
7,27,27,0.923882,-0.375024,-0.076154
8,23,23,0.373437,-0.301228,-0.140734
8,23,24,0.382001,-0.206836,-0.247576
8,23,25,0.455,-0.195827,0.068022
8,23,26,-0.013231,-0.063694,-0.49575
8,23,27,0.458864,-0.085049,-0.179473
8,24,23,0.39477,-0.186155,0.243932
8,24,27,0.493948,-0.067024,-0.039024
8,25,23,0.077288,-0.367484,0.330125
8,25,27,0.217814,0.385891,-0.231614
8,26,23,0.171899,-0.335328,-0.328642
8,26,27,0.077842,0.306811,-0.38705
8,27,23,0.466322,0.107625,0.144777
8,27,24,-0.301797,-0.202536,-0.343363
8,27,25,0.474978,0.054653,-0.146317
8,27,26,0.235767,0.191534,-0.397151
8,27,27,-0.045837,-0.338613,-0.365021
9,23,23,0.395256,-0.238693,0.19183
9,23,24,0.032996,-0.21357,-0.450887
9,23,25,0.449951,-0.209817,-0.059341
9,23,26,-0.280968,-0.058469,-0.409436
9,23,27,0.412588,-0.034572,-0.280313
9,24,23,0.323947,-0.178414,-0.336492
9,24,27,0.149184,0.34749,0.327101
9,25,23,0.09213,-0.307749,-0.383148
9,25,27,-0.187295,0.41111,-0.214264
9,26,23,0.170761,0.19614,-0.427047
9,26,27,0.387758,0.310488,-0.056932
9,27,23,0.379677,0.138508,-0.294382
9,27,24,0.003108,-0.388357,-0.314912
9,27,25,0.422949,-0.264705,0.032339
9,27,26,-0.109103,-0.487792,-0.012461
9,27,27,0.136719,-0.418626,-0.23677
10,23,23,0.753627,-0.35823,-0.551106
10,23,24,0.289364,-0.270969,-0.918065
10,23,25,0.562607,0.779802,-0.274558
10,23,26,0.59284,0.414635,-0.690375
10,23,27,0.390591,-0.817668,-0.422916
10,24,23,0.514922,0.66477,-0.541236
10,24,27,0.868924,0.12301,-0.479416
10,25,23,0.332681,-0.942942,0.013537
10,25,27,-0.627074,0.478003,-0.615054
10,26,23,-0.401156,-0.652859,-0.642533
10,26,27,0.412774,0.534596,-0.737445
10,27,23,0.951335,0.03908,-0.30567
10,27,24,0.169234,-0.224195,-0.959738
10,27,25,0.825869,-0.483833,-0.289562
10,27,26,0.306459,-0.39212,-0.867367
10,27,27,0.345147,-0.798404,-0.493382
11,0,23,-0.725191,-0.60607,0.326767
11,0,24,-0.226603,-0.822714,0.521337
11,0,25,-0.301792,-0.939615,0.161385
11,0,26,-0.576344,-0.70505,0.413196
11,0,27,-0.353183,-0.805928,0.475123
11,1,23,-0.349356,-0.89995,0.260845
11,1,24,-0.216718,-0.894331,0.391415
11,1,25,-0.349451,-0.84398,0.406917
11,1,26,-0.756891,-0.63379,0.159458
11,1,27,-0.488408,-0.545448,0.681134
11,2,23,-0.353388,-0.824998,0.441016
11,2,24,-0.246023,-0.920227,0.304394
11,2,25,-0.455456,-0.636222,0.622721
11,2,26,-0.692369,-0.634296,0.343939
11,2,27,-0.667735,-0.675929,0.311847
11,3,23,-0.28617,-0.792226,0.538967
11,3,24,-0.21776,-0.748964,0.625807
11,3,25,-0.2653,-0.806691,0.528078
11,3,26,-0.413768,-0.833994,0.365035
11,3,27,-0.35176,-0.880791,0.316974
11,4,23,-0.276132,-0.9429,0.186254
11,4,24,-0.230669,-0.911772,0.339798
11,4,25,-0.287191,-0.945593,0.152889
11,4,26,-0.298628,-0.884514,0.358407
11,4,27,-0.31828,-0.648274,0.691692
11,5,23,-0.118372,-0.868547,0.481263
11,5,24,-0.162258,-0.900302,0.403891
11,5,25,-0.144299,-0.905914,0.398117
11,5,26,0.122711,-0.934413,0.334386
11,5,27,-0.306412,-0.826821,0.471676
11,6,23,-0.300618,-0.852709,0.427219
11,6,24,-0.290601,-0.827843,0.47982
11,6,25,-0.144285,-0.81843,0.556196
11,6,26,-0.384197,-0.674455,0.630479
11,6,27,0.140472,-0.751714,0.644355
11,7,23,-0.301238,-0.851803,0.428588
11,7,24,-0.454806,-0.734621,0.503471
11,7,25,-0.219874,-0.827863,0.516042
11,7,26,-0.428258,-0.795949,0.427856
11,7,27,-0.471136,-0.601458,0.645197
11,8,23,-0.365157,-0.828879,0.423817
11,8,24,-0.542675,-0.719817,0.432859
11,8,25,-0.136954,-0.898449,0.417173
11,8,26,-0.388684,-0.611594,0.689114
11,8,27,-0.425898,-0.69974,0.573563
11,9,23,-0.297663,-0.922092,0.247272
11,9,24,-0.467209,-0.672486,0.574002
11,9,25,-0.456585,-0.59124,0.664805
11,9,26,-0.379591,-0.423183,0.822695
11,9,27,-0.140926,-0.68845,0.711461
11,10,23,-0.363475,-0.879089,0.308364
11,10,24,-0.433781,-0.794,0.425909
11,10,25,-0.258572,-0.73205,0.630273
11,10,26,-0.305557,-0.779348,0.547039
11,10,27,-0.25985,-0.760461,0.595127
11,11,23,-0.339811,-0.786207,0.516146
11,11,24,-0.090057,-0.637375,0.765273
11,11,25,0.033663,-0.386466,0.921689
11,11,26,-0.559474,-0.492181,0.666894
11,11,27,-0.309431,-0.698854,0.644868
11,12,23,0.131233,-0.785599,0.604659
11,12,24,-0.144408,-0.711526,0.68766
11,12,25,-0.226064,-0.660042,0.716408
11,12,26,-0.407107,-0.664362,0.626807
11,12,27,-0.305837,-0.819046,0.485414
11,13,23,0.1044,-0.563256,0.81966
11,13,24,0.008166,-0.605114,0.796097
11,13,25,-0.371283,-0.587736,0.71883
11,13,26,-0.523775,-0.520373,0.674442
11,13,27,-0.565021,-0.528499,0.633593
11,14,23,0.030111,-0.530378,0.847227
11,14,24,-0.140946,-0.528445,0.837186
11,14,25,-0.235856,-0.462146,0.854864
11,14,26,-0.422677,-0.464726,0.778058
11,14,27,-0.328731,-0.634458,0.699571
11,15,23,-0.037127,-0.323087,0.945641
11,15,24,-0.443642,-0.449349,0.775415
11,15,25,-0.4603,-0.536799,0.707086
11,15,26,-0.301001,-0.47785,0.825262
11,15,27,-0.14094,-0.499892,0.854543
11,16,23,-0.163945,-0.622725,0.765072
11,16,24,-0.528145,-0.384978,0.756872
11,16,25,-0.621452,-0.510464,0.594326
11,16,26,-0.422812,-0.618674,0.662172
11,16,27,-0.108405,-0.694384,0.711393
11,17,23,-0.491125,-0.692019,0.529062
11,17,24,-0.5635,-0.062319,0.823762
11,17,25,-0.424447,-0.419424,0.802452
11,17,26,-0.56173,-0.241022,0.791434
11,17,27,-0.643001,-0.432246,0.632229
11,18,23,-0.426895,-0.179605,0.886286
11,18,24,-0.449195,-0.176774,0.875771
11,18,25,-0.517201,-0.27911,0.809074
11,18,26,-0.520918,-0.223085,0.82394
11,18,27,-0.809494,-0.298804,0.505407
11,19,23,-0.519695,-0.266385,0.811761
11,19,24,-0.841854,-0.242614,0.482101
11,19,25,-0.516052,-0.175651,0.838354
11,19,26,-0.45984,-0.408036,0.788704
11,19,27,-0.71885,-0.11936,0.684842
11,20,23,-0.578951,-0.230969,0.781965
11,20,24,-0.455807,-0.511265,0.728594
11,20,25,-0.382593,-0.406592,0.829642
11,20,26,-0.591964,-0.127587,0.795801
11,20,27,-0.365299,0.153913,0.918078
11,21,23,-0.569513,0.02903,0.821469
11,21,24,-0.645335,-0.300012,0.70252
11,21,25,-0.901189,-0.166633,0.400114
11,21,26,-0.547743,-0.376553,0.747118
11,21,27,-0.608997,-0.43572,0.662775
11,22,23,-0.408462,0.053923,0.911181
11,22,24,-0.313395,-0.17287,0.933756
11,22,25,-0.51012,-0.165443,0.844042
11,22,26,-0.579425,-0.12451,0.805459
11,22,27,-0.564808,0.03183,0.824609
11,23,23,-0.305896,0.13852,0.941934
11,23,24,-0.409862,-0.348375,0.843
11,23,25,-0.513499,-0.049929,0.856637
11,23,26,-0.608354,-0.183939,0.772057
11,23,27,-0.577721,-0.177772,0.79664
11,24,23,-0.589456,-0.001142,0.8078
11,24,24,-0.663002,0.058207,0.746352
11,24,25,-0.637512,0.015259,0.77029
11,24,26,-0.770121,-0.140292,0.622279
11,24,27,-0.870974,-0.142389,0.470245
11,25,23,-0.434096,0.308018,0.846573
11,25,24,-0.522558,0.158766,0.837691
11,25,25,-0.620471,0.070983,0.78101
11,25,26,-0.944052,0.040204,0.327338
11,25,27,-0.838454,-0.249097,0.484711
11,26,23,-0.619286,0.153389,0.770037
11,26,24,-0.734619,0.170545,0.656695
11,26,25,-0.811376,0.178591,0.556574
11,26,26,-0.845002,-0.035863,0.533559
11,26,27,-0.775255,-0.307702,0.551633
11,27,23,-0.805586,0.054706,0.589948
11,27,24,-0.848935,0.141553,0.509188
11,27,25,-0.914896,0.022097,0.403084
11,27,26,-0.81201,0.008925,0.583575
11,27,27,-0.736942,-0.144105,0.660416
11,28,23,-0.607296,-0.070113,0.791376
11,28,24,-0.885935,0.083745,0.456186
11,28,25,-0.917739,0.02228,0.396559
11,28,26,-0.621479,-0.023833,0.783068
11,28,27,-0.590523,-0.292973,0.751964
11,29,23,-0.661042,-0.098724,0.743826
11,29,24,-0.924331,0.138042,0.355749
11,29,25,-0.893953,0.00174,0.448158
11,29,26,-0.880771,0.126196,0.456417
11,29,27,-0.70957,0.180101,0.68123
11,30,23,-0.692126,-0.023651,0.721389
11,30,24,-0.795916,-0.016169,0.605192
11,30,25,-0.808735,0.023624,0.587698
11,30,26,-0.787498,-0.267494,0.555242
11,30,27,-0.86947,-0.248596,0.426875
11,31,23,-0.810087,0.092546,0.57896
11,31,24,-0.877619,0.102392,0.468295
11,31,25,-0.817625,0.152956,0.555062
11,31,26,-0.812461,-0.006049,0.582985
11,31,27,-0.863291,0.006658,0.504663
11,32,23,-0.626754,0.421422,0.655426
11,32,24,-0.665294,0.243479,0.705763
11,32,25,-0.659624,0.107277,0.743901
11,32,26,-0.741735,0.119616,0.65994
11,32,27,-0.838919,-0.270944,0.472022
11,33,23,-0.841404,-0.046732,0.538383
11,33,24,-0.85168,0.07683,0.5184
11,33,25,-0.963587,-0.081488,0.254676
11,33,26,-0.832082,-0.141896,0.536196
11,33,27,-0.779847,-0.168289,0.602924
11,34,23,-0.652813,-0.153961,0.741708
11,34,24,-0.754955,-0.148194,0.638813
11,34,25,-0.771756,-0.292497,0.564658
11,34,26,-0.875992,-0.239536,0.418642
11,34,27,-0.75505,-0.245791,0.607854
11,35,23,-0.394128,-0.179815,0.901293
11,35,24,-0.861543,0.066203,0.50335
11,35,25,-0.805549,-0.035223,0.591481
11,35,26,-0.908019,0.030125,0.417845
11,35,27,-0.627641,-0.303133,0.717062
11,36,23,-0.44677,0.146368,0.882595
11,36,24,-0.67127,-0.11356,0.732462
11,36,25,-0.796766,-0.244803,0.552481
11,36,26,-0.84772,-0.017235,0.530165
11,36,27,-0.714094,-0.12589,0.688637
11,37,23,-0.560127,-0.062726,0.826028
11,37,24,-0.448472,-0.064634,0.891457
11,37,25,-0.678292,0.012475,0.734687
11,37,26,-0.664451,-0.142895,0.733543
11,37,27,-0.763248,0.123455,0.634202
11,38,23,-0.603095,0.214504,0.768287
11,38,24,-0.694226,-0.0084,0.719709
11,38,25,-0.625808,-0.164179,0.762502
11,38,26,-0.509528,-0.548988,0.662566
11,38,27,-0.696373,-0.081558,0.713031
11,39,23,-0.521726,0.050118,0.85164
11,39,24,-0.624044,0.163667,0.764056
11,39,25,-0.602222,0.18879,0.775685
11,39,26,-0.606415,-0.02642,0.794709
11,39,27,-0.781332,-0.207712,0.588538
11,40,23,-0.625508,-0.058893,0.777992
11,40,24,-0.588702,0.241325,0.771487
11,40,25,-0.476816,-0.045433,0.877828
11,40,26,-0.362728,-0.000783,0.931895
11,40,27,-0.500978,-0.212107,0.839066
11,41,23,-0.623849,0.05974,0.779258
11,41,24,-0.687144,0.062762,0.723805
11,41,25,-0.437584,0.11583,0.891686
11,41,26,-0.558222,-0.063116,0.827288
11,41,27,-0.524678,-0.156939,0.83671
11,42,23,-0.428902,0.051262,0.901895
11,42,24,-0.471312,0.095136,0.876821
11,42,25,-0.643895,-0.321755,0.694171
11,42,26,-0.394621,-0.003138,0.918838
11,42,27,-0.399208,-0.068557,0.914293
11,43,23,-0.653758,0.023994,0.756323
11,43,24,-0.59421,0.001961,0.804307
11,43,25,-0.691909,-0.014155,0.721846
11,43,26,-0.701797,-0.2089,0.68106
11,43,27,-0.539042,-0.102523,0.836016
11,44,23,-0.536494,0.510717,0.67182
11,44,24,-0.496841,0.240441,0.833869
11,44,25,-0.739876,0.305403,0.599426
11,44,26,-0.69464,-0.132739,0.707005
11,44,27,-0.819993,-0.083848,0.566199
11,45,23,-0.596917,0.338214,0.727531
11,45,24,-0.601234,0.364133,0.711284
11,45,25,-0.646531,0.438018,0.624611
11,45,26,-0.433149,0.218299,0.874487
11,45,27,-0.50295,0.404918,0.763599
11,46,23,-0.617037,-0.214909,0.75702
11,46,24,-0.735883,0.240285,0.63304
11,46,25,-0.732338,0.176267,0.657732
11,46,26,-0.562018,0.232389,0.793808
11,46,27,-0.385345,0.607088,0.694948
11,47,23,-0.522432,0.006372,0.852657
11,47,24,-0.491169,0.254103,0.833177
11,47,25,-0.533895,0.522925,0.664459
11,47,26,-0.463373,0.371355,0.8046
11,47,27,-0.701837,0.158215,0.694545
11,48,23,-0.48622,0.55284,0.676726
11,48,24,-0.430943,0.454233,0.779718
11,48,25,-0.690648,0.302654,0.656815
11,48,26,-0.631933,0.074826,0.771402
11,48,27,-0.611149,0.46765,0.638592
11,49,23,-0.606985,0.582352,0.540773
11,49,24,-0.650483,0.312946,0.692052
11,49,25,-0.684045,0.367998,0.629809
11,49,26,-0.783819,0.253744,0.566782
11,49,27,-0.597627,0.387027,0.702177
11,50,23,-0.060539,0.545972,0.835613
11,50,24,-0.788163,0.004534,0.61545
11,50,25,-0.852676,-0.060941,0.518873
11,50,26,-0.658971,0.015538,0.752008
11,50,27,-0.612326,0.139955,0.778119
12,0,23,-0.398227,-0.898475,0.184816
12,0,24,-0.316731,-0.840264,0.440044
12,0,25,-0.397684,-0.870248,0.290716
12,0,26,-0.555266,-0.593437,0.582677
12,0,27,-0.54891,-0.674998,0.493028
12,1,23,-0.251201,-0.954857,0.158572
12,1,24,-0.053042,-0.838816,0.541825
12,1,25,-0.496548,-0.838281,0.225223
12,1,26,-0.60342,-0.62521,0.494971
12,1,27,-0.389677,-0.717024,0.577952
12,2,23,-0.420051,-0.86119,0.286199
12,2,24,-0.322248,-0.870238,0.372614
12,2,25,-0.568957,-0.712853,0.410034
12,2,26,-0.563884,-0.679602,0.469229
12,2,27,-0.516379,-0.72029,0.463179
12,3,23,-0.401774,-0.81158,0.424164
12,3,24,-0.461048,-0.707121,0.53611
12,3,25,-0.501154,-0.723687,0.47447
12,3,26,-0.266798,-0.893282,0.361753
12,3,27,-0.31018,-0.694035,0.649696
12,4,23,-0.338721,-0.859659,0.382431
12,4,24,-0.507008,-0.837922,0.202066
12,4,25,-0.219438,-0.926494,0.305704
12,4,26,-0.23347,-0.861319,0.451245
12,4,27,-0.270093,-0.624281,0.733023
12,5,23,-0.111622,-0.887267,0.447547
12,5,24,-0.459007,-0.702712,0.543607
12,5,25,-0.058672,-0.844043,0.533056
12,5,26,-0.346429,-0.674513,0.651935
12,5,27,-0.343272,-0.57883,0.739675
12,6,23,-0.445906,-0.772541,0.452049
12,6,24,-0.375151,-0.841097,0.389638
12,6,25,-0.134398,-0.862307,0.488225
12,6,26,-0.260147,-0.438612,0.860199
12,6,27,-0.259703,-0.612548,0.746552
12,7,23,-0.332807,-0.710039,0.620551
12,7,24,-0.205715,-0.868409,0.451161
12,7,25,-0.224155,-0.617033,0.754337
12,7,26,-0.159057,-0.569505,0.806452
12,7,27,-0.327453,-0.718396,0.613744
12,8,23,-0.254564,-0.768114,0.587536
12,8,24,-0.343112,-0.812691,0.470965
12,8,25,-0.170513,-0.750269,0.638765
12,8,26,-0.247661,-0.851458,0.462259
12,8,27,-0.435814,-0.640904,0.631908
12,9,23,-0.520248,-0.649049,0.555047
12,9,24,-0.460417,-0.77823,0.427053
12,9,25,-0.261144,-0.679144,0.685979
12,9,26,-0.346046,-0.636916,0.688905
12,9,27,-0.652008,-0.404062,0.641576
12,10,23,-0.263428,-0.74234,0.616065
12,10,24,-0.417107,-0.749809,0.513623
12,10,25,-0.273828,-0.817787,0.506204
12,10,26,-0.317904,-0.644261,0.695604
12,10,27,-0.186542,-0.517459,0.835128
12,11,23,-0.284504,-0.741626,0.607493
12,11,24,-0.385532,-0.786455,0.482549
12,11,25,-0.492556,-0.74011,0.457849
12,11,26,-0.524249,-0.749891,0.403517
12,11,27,-0.53562,-0.648409,0.540996
12,12,23,-0.348564,-0.643042,0.681909
12,12,24,-0.269946,-0.756671,0.595465
12,12,25,-0.418584,-0.787669,0.452067
12,12,26,-0.366156,-0.596777,0.713993
12,12,27,-0.314667,-0.546731,0.775932
12,13,23,-0.317953,-0.51814,0.794
12,13,24,-0.208008,-0.599839,0.77261
12,13,25,-0.214685,-0.622105,0.752925
12,13,26,-0.548552,-0.394,0.737465
12,13,27,-0.256082,-0.585443,0.769207
12,14,23,-0.365293,-0.406178,0.837604
12,14,24,-0.348929,-0.545712,0.76187
12,14,25,-0.359141,-0.617937,0.699408
12,14,26,-0.539453,-0.449625,0.711918
